Cod Material;Tombamento;SiglaLotacao;Lotação;Sigla de usuário com carga pessoal;Nome de usuário com carga pessoal;Descrição;Núm. série;Marca;Modelo;Autor;Editora;Edicao;Forn Razao Social;Forn Nome Fantasia;Orgao Ext. Entrada;Cód. estrutural;Tipo Entrada;NumDocumento;Valor de aquisição;Valor de reavaliação;Valor Atualizado;Classificação SIAFI;Descr Siafi;Situação;Observação;Data de aquisição;Data de reavaliação;Data de atualização;Dt Term Garantia;Dta Ult. Movimentacao;Dta Baixa;Tipo Termo;Num.Termo;Órgão Externo;Processo Adm.;Estado Conservação;Ano/mês da última atualização;Data estimada do término da licença
"50978";"1290004417";"ALMOX2-SP";"Almoxarifado de Material Permanente - 2ª CJM - São Paulo";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE DESKTOP SMALL FORM FACTOR,  PLACA MÃE MOTHERBOARD COM ARQUITETURA ATX, PROCESSADOR INTEL CORE i5-4570, CACHÊ DE 6MB, MEMÓRIA RAM 4GB DDR3 SYNCH DRAM PC3-10600 (1333 MHZ); HD: HDD 500GB SATA, 7200 RPM; UNIDADE ÓPTICA DVD-RW, CHIPSET INTEL Q87 ESPRESS, SISTEMA OPERACIONAL WINDOWS 8 Pro, PLACA DE VÍDEO INTEGRATED INTEL HD GRAPHICS 4600, PLACA DE SOM HD ÁUDIO WITH REALTEK ALC221 CODEC, 2 (DOIS) USB 2.0, 2 (DOIS) USB 3.0, TECLADO PADRÃO ABNT2, MOUSE ÓPTICO, TENSÃO: 110/220 VAC , MODELO: EliteDesk 800 G1 SFF, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54105";"2.670,00";"";"267,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"02/08/2025 16:40:33";"";"";"";"";"";"";"202009";"N/A"
"50978";"1290004418";"ALMOX2-SP";"Almoxarifado de Material Permanente - 2ª CJM - São Paulo";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE DESKTOP SMALL FORM FACTOR,  PLACA MÃE MOTHERBOARD COM ARQUITETURA ATX, PROCESSADOR INTEL CORE i5-4570, CACHÊ DE 6MB, MEMÓRIA RAM 4GB DDR3 SYNCH DRAM PC3-10600 (1333 MHZ); HD: HDD 500GB SATA, 7200 RPM; UNIDADE ÓPTICA DVD-RW, CHIPSET INTEL Q87 ESPRESS, SISTEMA OPERACIONAL WINDOWS 8 Pro, PLACA DE VÍDEO INTEGRATED INTEL HD GRAPHICS 4600, PLACA DE SOM HD ÁUDIO WITH REALTEK ALC221 CODEC, 2 (DOIS) USB 2.0, 2 (DOIS) USB 3.0, TECLADO PADRÃO ABNT2, MOUSE ÓPTICO, TENSÃO: 110/220 VAC , MODELO: EliteDesk 800 G1 SFF, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54106";"2.670,00";"";"267,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"02/08/2025 16:40:33";"";"";"";"";"";"";"202009";"N/A"
"50978";"1290004419";"ALMOX2-SP";"Almoxarifado de Material Permanente - 2ª CJM - São Paulo";"";"";"MICROCOMPUTADOR COM TECLADO E MOUSE, GABINETE DESKTOP SMALL FORM FACTOR,  PLACA MÃE MOTHERBOARD COM ARQUITETURA ATX, PROCESSADOR INTEL CORE i5-4570, CACHÊ DE 6MB, MEMÓRIA RAM 4GB DDR3 SYNCH DRAM PC3-10600 (1333 MHZ); HD: HDD 500GB SATA, 7200 RPM; UNIDADE ÓPTICA DVD-RW, CHIPSET INTEL Q87 ESPRESS, SISTEMA OPERACIONAL WINDOWS 8 Pro, PLACA DE VÍDEO INTEGRATED INTEL HD GRAPHICS 4600, PLACA DE SOM HD ÁUDIO WITH REALTEK ALC221 CODEC, 2 (DOIS) USB 2.0, 2 (DOIS) USB 3.0, TECLADO PADRÃO ABNT2, MOUSE ÓPTICO, TENSÃO: 110/220 VAC , MODELO: EliteDesk 800 G1 SFF, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54107";"2.670,00";"";"267,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"02/08/2025 16:40:33";"";"";"";"";"";"";"202009";"N/A"
"51038";"1290004420";"2aAUD2aCJM";"2a AUDITORIA DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD LED, TELA COM 23 POLEGADAS, COLORIDO, TEMPO DE RESPOSTAS: 5 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONECTORES: DVI-D (DIGITAL) e VGA DB15 (ANALÓGICO); PIXEL PITCH: 0,265 MM; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 170°x160°, NÚMERO DE CORES: 16,7 MILHÕES, 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) VGA, 3 (TRÊS) USB 2.0, TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.6A, MODELO: EliteDisplay E231, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54108";"860,00";"";"86,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"09/09/2015 00:00:00";"";"";"";"";"";"";"202009";"N/A"
"51038";"1290004421";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD LED, TELA COM 23 POLEGADAS, COLORIDO, TEMPO DE RESPOSTAS: 5 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONECTORES: DVI-D (DIGITAL) e VGA DB15 (ANALÓGICO); PIXEL PITCH: 0,265 MM; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 170°x160°, NÚMERO DE CORES: 16,7 MILHÕES, 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) VGA, 3 (TRÊS) USB 2.0, TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.6A, MODELO: EliteDisplay E231, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54109";"860,00";"";"86,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"08/01/2020 12:38:00";"";"";"";"";"";"";"202009";"N/A"
"51038";"1290004422";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD LED, TELA COM 23 POLEGADAS, COLORIDO, TEMPO DE RESPOSTAS: 5 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONECTORES: DVI-D (DIGITAL) e VGA DB15 (ANALÓGICO); PIXEL PITCH: 0,265 MM; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 170°x160°, NÚMERO DE CORES: 16,7 MILHÕES, 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) VGA, 3 (TRÊS) USB 2.0, TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.6A, MODELO: EliteDisplay E231, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54110";"860,00";"";"86,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"08/01/2020 12:38:00";"";"";"";"";"";"";"202009";"N/A"
"51038";"1290004423";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"MONITOR DE VÍDEO LCD LED, TELA COM 23 POLEGADAS, COLORIDO, TEMPO DE RESPOSTAS: 5 MS, RESOLUÇÃO: 1920 x 1080 (FULL HD), BRILHO: 250 CD/M²; CONECTORES: DVI-D (DIGITAL) e VGA DB15 (ANALÓGICO); PIXEL PITCH: 0,265 MM; CONTRASTES: 1.000:1 (ESTÁTICO) e 5.000.000:1 (DINÂMICO); ÂNGULOS DE VISÃO (HxV): 170°x160°, NÚMERO DE CORES: 16,7 MILHÕES, 1 (UM) DVI-D, 1 (UM) DISPLAY PORT, 1 (UM) VGA, 3 (TRÊS) USB 2.0, TENSÃO: 100-240V, FREQUÊNCIA: 50/60HZ, CORRENTE: 1.6A, MODELO: EliteDisplay E231, MARCA: ""HP"". (GARANTIA: 36 (TRINTA E SEIS) MESES ""ON SITE"" A CONTAR DE 04/09/2015).";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54111";"860,00";"";"86,00";"12311.02.01";"EQUIP DE TECNOLOG DA INFOR E COMUNICACAO/TIC";"ATIVO";"MIGRAÇÃO";"09/09/2015";"";"02/02/2026";"";"08/01/2020 12:38:00";"";"";"";"";"";"";"202009";"N/A"
"51335";"1290004250";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54112";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004251";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54113";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004252";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54114";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004253";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54115";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004254";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54116";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004255";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54117";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004256";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54118";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"51335";"1290004257";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"APOIO ERGONÔMICO PARA OS PÉS, COM REGULAGEM DE ALTURA, FABRICADO EM MDF, PINTURA EM UV PRETO FOSCO, DIMENSÕES 40X32X11,3 CM, MARCA STALO.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54119";"53,90";"";"5,39";"12311.03.02";"MAQUINAS E UTENSILIOS DE ESCRITORIO";"ATIVO";"MIGRAÇÃO";"14/09/2015";"";"02/02/2026";"";"14/09/2015 00:00:00";"";"";"";"";"";"";"202509";"N/A"
"49635";"1290004258";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"TV COM TECNOLOGIA LED, COR PRETA, TAMANHO DA TELA 55 POLEGADAS, MARCA LG, MODELO 55LY54OS.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54120";"2.795,00";"";"279,50";"12311.04.05";"EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO";"ATIVO";"MIGRAÇÃO";"01/10/2015";"";"02/02/2026";"";"26/01/2026 18:11:20";"";"";"";"";"";"";"202510";"N/A"
"53448";"1290004259";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LONGARINA DE 2 LUGARES, BASE PRETA, ACABAMENTO EM CREPE NA COR PRETA OU COURO ECOLÓGICO PRETO, DE ESPALDAR BAIXA, PINTURA EPÓXI PRETA DE ALTA RESISTÊNCIA A ABRASÃO E IMPACTOS. GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54121";"620,00";"";"62,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53448";"1290004260";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LONGARINA DE 2 LUGARES, BASE PRETA, ACABAMENTO EM CREPE NA COR PRETA OU COURO ECOLÓGICO PRETO, DE ESPALDAR BAIXA, PINTURA EPÓXI PRETA DE ALTA RESISTÊNCIA A ABRASÃO E IMPACTOS. GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54122";"620,00";"";"62,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53449";"1290004261";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LONGARINA DE 3 LUGARES, BASE PRETA, ACABAMENTO EM CREPE NA COR PRETA OU COURO ECOLÓGICO PRETO, DE ESPALDAR BAIXA, PINTURA EPÓXI PRETA DE ALTA RESISTÊNCIA A ABRASÃO E IMPACTOS. GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54123";"910,00";"";"91,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53449";"1290004262";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"LONGARINA DE 3 LUGARES, BASE PRETA, ACABAMENTO EM CREPE NA COR PRETA OU COURO ECOLÓGICO PRETO, DE ESPALDAR BAIXA, PINTURA EPÓXI PRETA DE ALTA RESISTÊNCIA A ABRASÃO E IMPACTOS. GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54124";"910,00";"";"91,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53450";"1290004263";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"SOFÁ DE 3 LUGARES EM COURO ECOLÓGICO PRETO, MEDINDO 1920 X 750 X 865 MM, ESTRUTURA FIXA COM BRAÇOS, ASSENTO E ENCOSTO COM ALMOFADAS SOLTAS, PINTURA ELETROSTÁTICA EM EPÓXI PÓ, GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54125";"1.600,00";"";"160,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53450";"1290004264";"DIRF2aCJM";"DIRETORIA DO FORO DA 2a CJM";"";"";"SOFÁ DE 3 LUGARES EM COURO ECOLÓGICO PRETO, MEDINDO 1920 X 750 X 865 MM, ESTRUTURA FIXA COM BRAÇOS, ASSENTO E ENCOSTO COM ALMOFADAS SOLTAS, PINTURA ELETROSTÁTICA EM EPÓXI PÓ, GARANTIA DE 5 ANOS, MARCA TECNOFLEX.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54126";"1.600,00";"";"160,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"20/10/2015";"";"02/02/2026";"";"20/10/2015 00:00:00";"";"";"";"";"";"";"202510";"N/A"
"53451";"1290004265";"2aAUD2aCJM";"2a AUDITORIA DA 2a CJM";"";"";"GAVETEIRO VOLANTE, MEDINDO: 400 X 500 X 590MM, CONFECCIONADO EM MDF E REVESTIDO EM LAMINADO MELAMÍNICO BP NAS CORES CARVALHO AMETISTA E CARVALHO MALVA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54127";"520,00";"";"52,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"09/11/2015";"";"02/02/2026";"";"09/11/2015 00:00:00";"";"";"";"";"";"";"202511";"N/A"
"53452";"1290004266";"2aAUD2aCJM";"2a AUDITORIA DA 2a CJM";"";"";"APARADOR, MEDINDO: 1400 X 500 X 740MM, CONFECCIONADO EM MDF E REVESTIDO EM LAMINADO MELAMÍNICO BP NAS CORES CARVALHO AMETISTA E CARVALHO MALVA E SAPATA CROMADA.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54128";"1.220,00";"";"122,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"09/11/2015";"";"02/02/2026";"";"09/11/2015 00:00:00";"";"";"";"";"";"";"202511";"N/A"
"53460";"1290004269";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"MESA DE CENTRO E CANTO DIRETORIA, MEDINDO: 800 X 800 X 400MM, COM TAMPO ÚNICO DE 50MM DE ESPESSURA, CONFECCIONADO EM MDF, TRAVESSAS INTERNAS EM MDF DE 38MM DE ESPESSURA, PRATELEIRA EM MDF COM TAMPO ÚNICO DE 25MM DE ESPESSURA, PÉ PAINEL ÚNICO DE 50MM DE ESPESSURA EM MDF, TAMPO COM FURAÇÕES PARA ACOPLAR OS PÉS, PAINÉIS E DEMAIS ACESSÓRIOS, COR PRETA, MARCA: CADERODE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54131";"870,00";"";"87,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"12/01/2016";"";"02/02/2026";"";"12/01/2016 00:00:00";"";"";"";"";"";"";"202601";"N/A"
"53460";"1290004270";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"MESA DE CENTRO E CANTO DIRETORIA, MEDINDO: 800 X 800 X 400MM, COM TAMPO ÚNICO DE 50MM DE ESPESSURA, CONFECCIONADO EM MDF, TRAVESSAS INTERNAS EM MDF DE 38MM DE ESPESSURA, PRATELEIRA EM MDF COM TAMPO ÚNICO DE 25MM DE ESPESSURA, PÉ PAINEL ÚNICO DE 50MM DE ESPESSURA EM MDF, TAMPO COM FURAÇÕES PARA ACOPLAR OS PÉS, PAINÉIS E DEMAIS ACESSÓRIOS, COR PRETA, MARCA: CADERODE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54132";"870,00";"";"87,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"12/01/2016";"";"02/02/2026";"";"12/01/2016 00:00:00";"";"";"";"";"";"";"202601";"N/A"
"53460";"1290004271";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"MESA DE CENTRO E CANTO DIRETORIA, MEDINDO: 800 X 800 X 400MM, COM TAMPO ÚNICO DE 50MM DE ESPESSURA, CONFECCIONADO EM MDF, TRAVESSAS INTERNAS EM MDF DE 38MM DE ESPESSURA, PRATELEIRA EM MDF COM TAMPO ÚNICO DE 25MM DE ESPESSURA, PÉ PAINEL ÚNICO DE 50MM DE ESPESSURA EM MDF, TAMPO COM FURAÇÕES PARA ACOPLAR OS PÉS, PAINÉIS E DEMAIS ACESSÓRIOS, COR PRETA, MARCA: CADERODE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54133";"870,00";"";"87,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"12/01/2016";"";"02/02/2026";"";"12/01/2016 00:00:00";"";"";"";"";"";"";"202601";"N/A"
"53460";"1290004272";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"MESA DE CENTRO E CANTO DIRETORIA, MEDINDO: 800 X 800 X 400MM, COM TAMPO ÚNICO DE 50MM DE ESPESSURA, CONFECCIONADO EM MDF, TRAVESSAS INTERNAS EM MDF DE 38MM DE ESPESSURA, PRATELEIRA EM MDF COM TAMPO ÚNICO DE 25MM DE ESPESSURA, PÉ PAINEL ÚNICO DE 50MM DE ESPESSURA EM MDF, TAMPO COM FURAÇÕES PARA ACOPLAR OS PÉS, PAINÉIS E DEMAIS ACESSÓRIOS, COR PRETA, MARCA: CADERODE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54134";"870,00";"";"87,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"12/01/2016";"";"02/02/2026";"";"12/01/2016 00:00:00";"";"";"";"";"";"";"202601";"N/A"
"53461";"1290004273";"1aAUD2aCJM";"1a AUDITORIA DA 2a CJM";"";"";"SOFANETE DE 1 LUGAR COM ESTRUTURA E BRAÇO CROMADO, BASE TUBULAR, 4 PÉS EM TUBO DE AÇO REDONDO, APOIA BRAÇOS EM FORMATO DE ARCO REVESTIDO NO MESMO ACABAMENTO DOS ESTOFADOS, ENCOSTO E ASSENTO CONFECCIONADOS EM TUBOS DE AÇO INTERLIGADOS POR PERSINTAS, BARRAS METÁLICAS PARA O ASSENTO, REVESTIMENTO EM MATERIAL SINTÉTICO (COURO ECOLÓGICO) DUBLADO COM ESPUMA LAMINADA DE 8MM, DENSIDADE DE 28KG/M³, COR PRETA, MARCA: CADERODE.";"";"";"";"";"";"";"FORNECEDOR NÃO ENCONTRADO NA MIGRAÇÃO DO LICIMAP";"";"";"2000000";"Termo";"54135";"1.280,00";"";"128,00";"12311.03.03";"MOBILIARIO EM GERAL";"ATIVO";"MIGRAÇÃO";"12/01/2016";"";"02/02/2026";"";"12/01/2016 00:00:00";"";"";"";"";"";"";"202601";"N/A"
